GHZ;;;;;;;;;
FREQ.GHZ;;S11DB;S11A;S21DB;S21A;S12DB;S12A;S22DB;S22A
0.017347395;17347395;-1.667254;-2.622877;-21.07158;-2.384355;-21.1108;-2.406927;-29.44753;-166.1864
0.017455103;17455103;-1.67054;-2.685964;-21.07303;-2.414534;-21.11159;-2.430281;-29.44872;-166.1178
0.017563479;17563479;-1.662338;-2.67089;-21.06868;-2.39727;-21.11309;-2.460097;-29.44112;-166.0214
0.017672529;17672529;-1.665055;-2.710244;-21.06977;-2.49478;-21.10854;-2.43324;-29.43807;-165.9771
0.017782255;17782255;-1.671959;-2.705363;-21.0719;-2.474097;-21.11275;-2.453007;-29.43344;-165.8365
0.017892663;17892663;-1.672736;-2.693938;-21.0745;-2.461326;-21.11078;-2.493196;-29.42572;-165.8017
0.018003756;18003756;-1.672018;-2.713427;-21.07575;-2.447213;-21.11238;-2.482962;-29.41959;-165.7052
0.01811554;18115540;-1.671526;-2.715776;-21.06827;-2.498348;-21.11365;-2.541811;-29.41795;-165.6446
0.018228017;18228017;-1.672474;-2.759993;-21.07252;-2.476318;-21.11197;-2.510825;-29.41555;-165.533
0.018341192;18341192;-1.672958;-2.798208;-21.07284;-2.557997;-21.11492;-2.540624;-29.40814;-165.4095
0.01845507;18455070;-1.669991;-2.812984;-21.06827;-2.555372;-21.11216;-2.604763;-29.4031;-165.3724
0.018569656;18569656;-1.666372;-2.799279;-21.0684;-2.586775;-21.11227;-2.621963;-29.40128;-165.3109
0.018684952;18684952;-1.669005;-2.847909;-21.06873;-2.568912;-21.11392;-2.62138;-29.39363;-165.194
0.018800965;18800965;-1.667226;-2.886378;-21.06944;-2.556713;-21.10972;-2.610057;-29.39587;-165.0894
0.018917698;18917698;-1.665262;-2.873981;-21.06644;-2.592327;-21.11187;-2.632694;-29.38841;-165.0333
0.019035155;19035155;-1.665673;-2.918186;-21.07029;-2.637095;-21.11504;-2.639475;-29.3766;-164.9385
0.019153342;19153342;-1.671996;-2.893131;-21.07367;-2.621811;-21.11267;-2.667841;-29.38101;-164.7896
0.019272263;19272263;-1.67423;-2.919399;-21.07214;-2.596134;-21.11045;-2.682369;-29.36826;-164.6832
0.019391922;19391922;-1.668116;-2.928889;-21.0692;-2.707511;-21.11228;-2.704199;-29.36588;-164.5931
0.019512324;19512324;-1.667812;-2.953446;-21.0655;-2.657704;-21.11321;-2.714312;-29.36082;-164.5328
0.019633474;19633474;-1.670625;-2.991404;-21.07384;-2.738645;-21.11276;-2.744863;-29.36023;-164.4449
0.019755375;19755375;-1.671018;-2.99913;-21.07343;-2.771245;-21.11332;-2.754191;-29.35477;-164.3572
0.019878034;19878034;-1.66866;-2.999486;-21.06951;-2.769071;-21.11135;-2.730226;-29.34684;-164.2756
0.020001454;20001454;-1.667252;-3.017628;-21.06675;-2.787492;-21.11293;-2.757368;-29.34467;-164.2182
0.020125641;20125641;-1.670694;-3.059647;-21.07193;-2.734812;-21.1125;-2.793007;-29.33491;-164.0284
0.020250598;20250598;-1.664716;-3.070732;-21.06765;-2.729096;-21.11148;-2.816282;-29.33122;-164.0103
0.020376332;20376332;-1.670706;-3.071573;-21.07339;-2.763054;-21.10887;-2.837749;-29.32312;-163.8857
0.020502846;20502846;-1.669601;-3.115435;-21.0755;-2.795047;-21.10981;-2.851159;-29.32053;-163.8157
0.020630146;20630146;-1.668119;-3.145586;-21.06427;-2.821558;-21.11273;-2.880081;-29.30876;-163.6837
0.020758236;20758236;-1.67006;-3.130448;-21.07124;-2.889452;-21.11246;-2.887291;-29.30825;-163.5752
0.020887121;20887121;-1.672086;-3.184226;-21.06982;-2.889529;-21.11373;-2.892732;-29.30074;-163.459
0.021016806;21016806;-1.666887;-3.211389;-21.06367;-2.902798;-21.11325;-2.939421;-29.29818;-163.3751
0.021147297;21147297;-1.670263;-3.193863;-21.07077;-2.906302;-21.11611;-2.942969;-29.28904;-163.2833
0.021278598;21278598;-1.665616;-3.236008;-21.0676;-2.965234;-21.11011;-2.964252;-29.28495;-163.1955
0.021410714;21410714;-1.666218;-3.26609;-21.06803;-2.947988;-21.11582;-3.002338;-29.27391;-163.1496
0.021543651;21543651;-1.671171;-3.271091;-21.07083;-3.001334;-21.11161;-3.001002;-29.27099;-163.0468
0.021677413;21677413;-1.669369;-3.287145;-21.07424;-2.978447;-21.11064;-3.021769;-29.26698;-162.93
0.021812005;21812005;-1.67047;-3.291476;-21.06755;-2.997093;-21.11174;-3.034745;-29.25924;-162.7912
0.021947433;21947433;-1.670012;-3.333615;-21.06858;-3.037817;-21.11321;-3.055827;-29.25138;-162.7072
0.022083702;22083702;-1.665378;-3.355194;-21.06474;-3.070009;-21.11425;-3.042877;-29.24694;-162.6393
0.022220817;22220817;-1.671753;-3.343441;-21.07064;-3.044115;-21.11351;-3.064392;-29.24073;-162.5856
0.022358783;22358783;-1.671755;-3.379919;-21.07031;-3.01134;-21.11448;-3.15191;-29.2352;-162.4326
0.022497606;22497606;-1.673254;-3.445654;-21.07539;-3.109732;-21.11147;-3.122914;-29.22533;-162.3013
0.022637291;22637291;-1.66886;-3.419627;-21.07441;-3.159591;-21.11346;-3.187752;-29.21971;-162.2251
0.022777843;22777843;-1.675893;-3.459606;-21.07481;-3.128366;-21.11592;-3.1729;-29.21015;-162.0942
0.022919268;22919268;-1.673264;-3.455359;-21.0736;-3.159918;-21.11234;-3.227687;-29.21049;-162.0197
0.023061571;23061571;-1.671177;-3.496259;-21.07458;-3.111477;-21.11532;-3.208443;-29.20269;-161.8604
0.023204757;23204757;-1.669808;-3.522158;-21.07302;-3.210148;-21.11395;-3.272288;-29.1887;-161.7769
0.023348832;23348832;-1.672854;-3.507806;-21.07296;-3.170195;-21.10947;-3.238645;-29.19106;-161.719
0.023493802;23493802;-1.672256;-3.581462;-21.07496;-3.244403;-21.11682;-3.281921;-29.17694;-161.5945
0.023639672;23639672;-1.67195;-3.587908;-21.06879;-3.266484;-21.116;-3.265099;-29.17151;-161.5267
0.023786448;23786448;-1.671118;-3.601615;-21.07849;-3.3345;-21.11511;-3.315881;-29.16212;-161.3657
0.023934135;23934135;-1.672797;-3.644462;-21.07731;-3.33691;-21.11527;-3.297246;-29.15528;-161.2731
0.024082739;24082739;-1.668533;-3.6246;-21.06381;-3.365176;-21.10197;-3.368815;-29.15958;-161.0767
0.024232266;24232266;-1.662336;-3.679261;-21.05397;-3.331983;-21.1034;-3.403635;-29.1527;-161.0733
0.024382721;24382721;-1.67316;-3.674386;-21.07323;-3.372933;-21.09732;-3.429017;-29.13883;-160.907
0.024534111;24534111;-1.6767;-3.675618;-21.07876;-3.313669;-21.10365;-3.415251;-29.1278;-160.8158
0.02468644;24686440;-1.67325;-3.72753;-21.063;-3.436639;-21.09861;-3.45313;-29.12236;-160.6441
0.024839715;24839715;-1.67167;-3.755548;-21.06297;-3.480051;-21.10102;-3.49119;-29.12041;-160.66
0.024993941;24993941;-1.671313;-3.764491;-21.07263;-3.466771;-21.1042;-3.494815;-29.1063;-160.4924
0.025149126;25149126;-1.666142;-3.810022;-21.06197;-3.539539;-21.1049;-3.537735;-29.10279;-160.373
0.025305274;25305274;-1.672031;-3.837524;-21.06623;-3.578507;-21.09637;-3.508502;-29.09283;-160.3147
0.025462391;25462391;-1.669832;-3.858558;-21.07734;-3.498928;-21.11652;-3.555539;-29.07619;-160.1459
0.025620484;25620484;-1.669044;-3.877854;-21.07471;-3.513809;-21.11613;-3.575677;-29.0646;-160.1134
0.025779558;25779558;-1.669053;-3.926242;-21.07613;-3.620088;-21.11749;-3.594011;-29.06085;-159.9657
0.02593962;25939620;-1.666665;-3.940986;-21.07747;-3.509981;-21.11796;-3.582473;-29.05238;-159.8694
0.026100676;26100676;-1.669266;-3.951779;-21.07655;-3.583053;-21.11786;-3.647892;-29.03902;-159.7109
0.026262732;26262732;-1.674731;-3.958378;-21.07651;-3.651741;-21.11646;-3.66894;-29.03217;-159.625
0.026425794;26425794;-1.674744;-3.985582;-21.07476;-3.674848;-21.11418;-3.681461;-29.02191;-159.5061
0.026589868;26589868;-1.677228;-4.067594;-21.08114;-3.750029;-21.11904;-3.740873;-29.01799;-159.3881
0.026754961;26754961;-1.672341;-4.075701;-21.07866;-3.77567;-21.11815;-3.706244;-29.00758;-159.2917
0.02692108;26921080;-1.671761;-4.117106;-21.07702;-3.698981;-21.11536;-3.756975;-28.99669;-159.1778
0.027088229;27088229;-1.670386;-4.124607;-21.07271;-3.816382;-21.11813;-3.781857;-28.98878;-159.0791
0.027256417;27256417;-1.674814;-4.08559;-21.07601;-3.712917;-21.11585;-3.798303;-28.97752;-158.9478
0.027425648;27425648;-1.670508;-4.167282;-21.07109;-3.808407;-21.11948;-3.850756;-28.96271;-158.8167
0.027595931;27595931;-1.669226;-4.186666;-21.07265;-3.730633;-21.11816;-3.849838;-28.95953;-158.6971
0.027767271;27767271;-1.676387;-4.208278;-21.07803;-3.846836;-21.11824;-3.880765;-28.94542;-158.5724
0.027939674;27939674;-1.676486;-4.273035;-21.08006;-3.869447;-21.11969;-3.85972;-28.94012;-158.5413
0.028113148;28113148;-1.670572;-4.269859;-21.07473;-3.912546;-21.11975;-3.920159;-28.92839;-158.3001
0.028287699;28287699;-1.669473;-4.288917;-21.07323;-3.882767;-21.12029;-3.920918;-28.92194;-158.2882
0.028463334;28463334;-1.670904;-4.334215;-21.07395;-3.94378;-21.12119;-3.989476;-28.90854;-158.1019
0.028640059;28640059;-1.67706;-4.326996;-21.08031;-3.930024;-21.11844;-3.990265;-28.8971;-158.0207
0.028817882;28817882;-1.674833;-4.372238;-21.08065;-4.043991;-21.11742;-3.993328;-28.88485;-157.9628
0.028996808;28996808;-1.668129;-4.371665;-21.08138;-3.975086;-21.12023;-4.024627;-28.87538;-157.766
0.029176846;29176846;-1.673772;-4.403795;-21.08067;-4.025522;-21.1202;-4.080066;-28.86342;-157.6107
0.029358001;29358001;-1.669065;-4.446003;-21.07422;-4.020137;-21.12037;-4.077509;-28.85604;-157.591
0.029540282;29540282;-1.669837;-4.448729;-21.07681;-4.080508;-21.12037;-4.132514;-28.84104;-157.3885
0.029723693;29723693;-1.67642;-4.470813;-21.08067;-4.105582;-21.119;-4.143581;-28.83198;-157.2416
0.029908244;29908244;-1.673791;-4.503545;-21.07979;-4.136094;-21.11943;-4.139011;-28.82242;-157.1465
0.030093941;30093941;-1.677669;-4.535727;-21.0825;-4.194906;-21.12077;-4.230498;-28.81033;-157.0541
0.03028079;30280790;-1.669277;-4.604752;-21.07765;-4.153865;-21.12314;-4.243778;-28.79678;-156.9674
0.0304688;30468800;-1.676099;-4.604659;-21.08402;-4.222944;-21.12107;-4.248744;-28.7845;-156.8076
0.030657977;30657977;-1.674722;-4.617576;-21.08447;-4.216761;-21.12022;-4.271975;-28.77321;-156.6624
0.030848328;30848328;-1.674656;-4.700458;-21.08316;-4.272283;-21.1217;-4.29634;-28.76152;-156.5956
0.031039862;31039862;-1.673393;-4.662274;-21.0834;-4.21318;-21.12378;-4.29325;-28.75179;-156.4756
0.031232584;31232584;-1.680024;-4.734512;-21.08554;-4.373342;-21.12422;-4.386192;-28.7417;-156.3422
0.031426504;31426504;-1.671552;-4.767799;-21.08644;-4.380002;-21.12392;-4.419445;-28.72588;-156.1357
0.031621627;31621627;-1.673585;-4.803866;-21.08678;-4.416316;-21.11993;-4.420523;-28.70894;-156.0386
0.031817962;31817962;-1.671378;-4.815023;-21.0801;-4.39382;-21.12425;-4.447536;-28.69939;-155.9857
0.032015515;32015515;-1.672827;-4.805014;-21.07937;-4.403065;-21.12452;-4.46581;-28.68428;-155.7877
0.032214296;32214296;-1.676961;-4.893324;-21.08154;-4.435728;-21.12599;-4.482869;-28.67579;-155.7102
0.03241431;32414310;-1.672167;-4.916832;-21.07455;-4.476075;-21.12524;-4.536473;-28.6596;-155.5745
0.032615567;32615567;-1.676941;-4.90724;-21.0842;-4.546527;-21.12232;-4.535583;-28.64524;-155.4455
0.032818073;32818073;-1.676963;-4.980156;-21.08925;-4.626411;-21.12416;-4.587091;-28.63323;-155.2535
0.033021836;33021836;-1.67883;-5.028041;-21.0823;-4.60891;-21.12478;-4.625817;-28.62024;-155.2074
0.033226865;33226865;-1.679903;-5.008238;-21.08782;-4.636123;-21.12582;-4.642632;-28.60661;-155.0323
0.033433166;33433166;-1.676547;-5.080062;-21.08199;-4.621889;-21.12444;-4.626308;-28.59163;-154.9532
0.033640748;33640748;-1.677505;-5.105505;-21.07829;-4.67578;-21.12623;-4.67099;-28.57959;-154.8241
0.03384962;33849620;-1.677413;-5.128717;-21.08;-4.70998;-21.12553;-4.681647;-28.56672;-154.681
0.034059788;34059788;-1.677232;-5.17651;-21.08386;-4.710618;-21.12566;-4.735608;-28.55187;-154.5847
0.034271261;34271261;-1.675694;-5.168087;-21.08281;-4.723311;-21.12216;-4.780793;-28.53371;-154.4488
0.034484047;34484047;-1.676245;-5.225451;-21.08306;-4.787052;-21.12605;-4.806161;-28.52557;-154.2673
0.034698154;34698154;-1.67384;-5.267703;-21.08562;-4.871717;-21.12959;-4.849111;-28.50971;-154.1998
0.03491359;34913590;-1.675897;-5.260532;-21.08562;-4.858829;-21.12721;-4.862835;-28.49353;-154.0372
0.035130364;35130364;-1.677352;-5.296756;-21.08732;-4.889082;-21.12503;-4.913313;-28.47466;-153.9247
0.035348484;35348484;-1.669516;-5.359841;-21.08536;-4.875477;-21.12671;-4.935819;-28.46276;-153.7943
0.035567959;35567959;-1.679885;-5.346438;-21.08609;-4.847274;-21.12736;-4.989864;-28.44914;-153.6742
0.035788796;35788796;-1.677364;-5.400991;-21.08094;-4.944528;-21.12773;-4.983407;-28.43212;-153.4756
0.036011004;36011004;-1.676914;-5.445922;-21.08388;-5.033585;-21.13014;-5.043779;-28.4195;-153.3871
0.036234592;36234592;-1.673719;-5.445586;-21.09111;-4.991018;-21.12932;-5.011714;-28.40272;-153.2868
0.036459568;36459568;-1.676666;-5.485406;-21.08706;-5.039229;-21.12409;-5.08366;-28.38758;-153.126
0.036685941;36685941;-1.672921;-5.534486;-21.08473;-5.036377;-21.12713;-5.077545;-28.37139;-153.0041
0.036913719;36913719;-1.677418;-5.560512;-21.08055;-5.053536;-21.12853;-5.155019;-28.35664;-152.8869
0.037142912;37142912;-1.675417;-5.568196;-21.09356;-5.067483;-21.12996;-5.167037;-28.33883;-152.7704
0.037373528;37373528;-1.673243;-5.645636;-21.08634;-5.182899;-21.12914;-5.21875;-28.32135;-152.6366
0.037605575;37605575;-1.678192;-5.684158;-21.09522;-5.218772;-21.12745;-5.262821;-28.30758;-152.4814
0.037839064;37839064;-1.679047;-5.685534;-21.08627;-5.25621;-21.12994;-5.269119;-28.29115;-152.3436
0.038074002;38074002;-1.676904;-5.755716;-21.08284;-5.279508;-21.12786;-5.301733;-28.27208;-152.2483
0.038310398;38310398;-1.672313;-5.818039;-21.07924;-5.366853;-21.12827;-5.326961;-28.25551;-152.1153
0.038548263;38548263;-1.674218;-5.83873;-21.08685;-5.324862;-21.13044;-5.326533;-28.24229;-151.986
0.038787604;38787604;-1.676733;-5.807942;-21.08328;-5.340844;-21.13117;-5.415549;-28.22521;-151.7977
0.039028432;39028432;-1.677535;-5.923526;-21.08477;-5.402239;-21.13226;-5.44082;-28.20746;-151.6279
0.039270754;39270754;-1.672356;-5.91153;-21.08681;-5.390017;-21.12897;-5.497394;-28.18671;-151.5714
0.039514581;39514581;-1.678349;-5.978384;-21.08714;-5.467326;-21.1345;-5.508562;-28.17435;-151.4607
0.039759923;39759923;-1.679572;-6.046051;-21.09248;-5.570634;-21.1337;-5.521261;-28.15872;-151.3268
0.040006787;40006787;-1.679504;-6.036404;-21.09448;-5.503551;-21.1321;-5.558158;-28.13814;-151.2348
0.040255184;40255184;-1.674545;-6.100143;-21.08815;-5.582151;-21.13489;-5.610184;-28.1193;-151.0181
0.040505124;40505124;-1.67285;-6.130167;-21.08665;-5.662516;-21.13369;-5.602436;-28.10234;-150.9332
0.040756615;40756615;-1.67424;-6.200755;-21.08401;-5.677742;-21.13335;-5.669217;-28.08216;-150.8136
0.041009668;41009668;-1.677604;-6.209195;-21.08691;-5.598064;-21.13461;-5.714871;-28.05969;-150.6009
0.041264291;41264291;-1.679456;-6.225339;-21.08955;-5.703875;-21.13329;-5.735842;-28.0412;-150.5021
0.041520496;41520496;-1.681571;-6.254538;-21.08663;-5.762408;-21.13107;-5.771884;-28.02839;-150.3952
0.041778292;41778292;-1.671442;-6.284773;-21.08648;-5.717478;-21.13285;-5.826627;-28.00529;-150.2894
0.042037688;42037688;-1.678885;-6.364529;-21.08824;-5.825353;-21.13409;-5.875515;-27.98557;-150.1053
0.042298695;42298695;-1.677945;-6.356771;-21.08724;-5.82642;-21.13474;-5.90487;-27.97015;-149.9649
0.042561322;42561322;-1.676875;-6.413885;-21.0901;-5.823395;-21.13582;-5.896124;-27.95174;-149.8749
0.04282558;42825580;-1.674328;-6.452749;-21.09032;-5.933165;-21.1354;-5.936056;-27.93053;-149.7302
0.043091479;43091479;-1.67619;-6.477047;-21.08566;-5.919262;-21.13719;-5.989499;-27.90951;-149.5879
0.043359028;43359028;-1.674127;-6.540414;-21.08665;-6.022065;-21.13756;-6.034011;-27.8912;-149.5038
0.043628239;43628239;-1.679137;-6.578713;-21.09375;-6.066173;-21.13494;-6.071643;-27.87511;-149.3326
0.043899122;43899122;-1.678187;-6.645089;-21.0905;-6.084916;-21.13817;-6.111362;-27.84838;-149.1823
0.044171686;44171686;-1.673548;-6.678449;-21.0894;-6.112193;-21.13625;-6.175083;-27.83464;-149.1
0.044445942;44445942;-1.676319;-6.693629;-21.08368;-6.137052;-21.13674;-6.21672;-27.81271;-148.9267
0.044721902;44721902;-1.672355;-6.7093;-21.08793;-6.150141;-21.13835;-6.227255;-27.79083;-148.7435
0.044999574;44999574;-1.674921;-6.783724;-21.08633;-6.26361;-21.13654;-6.264871;-27.77104;-148.6449
0.045278971;45278971;-1.677997;-6.789375;-21.08651;-6.194736;-21.13889;-6.299616;-27.75131;-148.5378
0.045560102;45560102;-1.670654;-6.899759;-21.08625;-6.310349;-21.13751;-6.339683;-27.72633;-148.3718
0.045842979;45842979;-1.677925;-6.9156;-21.08851;-6.37486;-21.13893;-6.333102;-27.71264;-148.3111
0.046127613;46127613;-1.676189;-6.927184;-21.08764;-6.303144;-21.13867;-6.398502;-27.68865;-148.1367
0.046414013;46414013;-1.676387;-7.009409;-21.08878;-6.411005;-21.14;-6.426117;-27.66369;-148.0412
0.046702192;46702192;-1.677506;-7.01605;-21.0908;-6.473916;-21.13984;-6.516168;-27.6437;-147.8448
0.04699216;46992160;-1.681003;-7.075684;-21.09389;-6.492133;-21.13848;-6.51505;-27.62529;-147.7332
0.047283929;47283929;-1.676869;-7.117316;-21.08902;-6.542335;-21.1392;-6.555;-27.60135;-147.5458
0.047577509;47577509;-1.675442;-7.173125;-21.09233;-6.575899;-21.14181;-6.577464;-27.58189;-147.4997
0.047872912;47872912;-1.679595;-7.193759;-21.09011;-6.557529;-21.13857;-6.601983;-27.55806;-147.335
0.048170149;48170149;-1.677452;-7.273498;-21.0861;-6.655971;-21.13928;-6.646319;-27.53435;-147.2036
0.048469231;48469231;-1.677224;-7.307656;-21.09378;-6.650966;-21.14309;-6.737423;-27.50742;-147.0755
0.04877017;48770170;-1.672048;-7.323149;-21.08515;-6.706321;-21.14026;-6.789772;-27.48311;-146.8996
0.049072978;49072978;-1.670373;-7.379651;-21.08427;-6.78639;-21.14133;-6.802209;-27.4659;-146.8577
0.049377666;49377666;-1.676514;-7.402955;-21.08815;-6.81815;-21.14206;-6.846836;-27.44049;-146.6864
0.049684246;49684246;-1.676121;-7.492596;-21.08854;-6.868149;-21.14338;-6.862413;-27.41571;-146.5928
0.049992729;49992729;-1.674696;-7.527332;-21.09068;-6.875711;-21.14111;-6.920662;-27.39864;-146.4588
0.050303128;50303128;-1.672966;-7.554132;-21.09201;-6.927708;-21.14488;-6.965287;-27.3685;-146.3461
0.050615454;50615454;-1.67583;-7.58547;-21.09203;-7.044701;-21.14273;-7.001724;-27.34676;-146.1499
0.050929719;50929719;-1.674945;-7.690217;-21.09031;-7.038526;-21.14258;-7.044013;-27.32226;-145.9801
0.051245935;51245935;-1.672055;-7.663537;-21.09196;-7.056258;-21.1438;-7.10268;-27.29927;-145.8528
0.051564115;51564115;-1.672492;-7.752886;-21.08602;-7.107376;-21.14358;-7.143687;-27.27689;-145.7477
0.05188427;51884270;-1.67192;-7.787363;-21.09068;-7.155159;-21.14396;-7.17895;-27.25075;-145.6381
0.052206413;52206413;-1.676671;-7.84749;-21.09061;-7.195258;-21.14404;-7.242014;-27.22371;-145.4878
0.052530556;52530556;-1.678095;-7.907793;-21.09209;-7.256915;-21.14559;-7.243317;-27.204;-145.3544
0.052856712;52856712;-1.681591;-7.939892;-21.09484;-7.320441;-21.14574;-7.273123;-27.17597;-145.3018
0.053184893;53184893;-1.678566;-8.016134;-21.09405;-7.332843;-21.14529;-7.361339;-27.14995;-145.151
0.053515111;53515111;-1.67974;-8.066746;-21.097;-7.449955;-21.14645;-7.372981;-27.11944;-145.021
0.05384738;53847380;-1.676877;-8.127168;-21.09491;-7.450134;-21.14567;-7.449724;-27.09397;-144.8909
0.054181711;54181711;-1.67906;-8.138354;-21.09956;-7.522744;-21.14371;-7.510752;-27.07032;-144.7357
0.054518119;54518119;-1.674886;-8.202622;-21.09363;-7.530499;-21.14691;-7.555621;-27.04338;-144.563
0.054856615;54856615;-1.673237;-8.224239;-21.09471;-7.507908;-21.14697;-7.591908;-27.0208;-144.4566
0.055197213;55197213;-1.670864;-8.309665;-21.09197;-7.566126;-21.14748;-7.61809;-27.00108;-144.396
0.055539925;55539925;-1.672518;-8.366154;-21.09707;-7.688034;-21.14796;-7.64507;-26.96979;-144.1899
0.055884766;55884766;-1.67742;-8.364674;-21.09795;-7.703792;-21.14731;-7.670995;-26.94499;-144.0859
0.056231747;56231747;-1.67459;-8.476869;-21.09749;-7.778724;-21.1484;-7.752052;-26.91254;-143.9672
0.056580883;56580883;-1.671835;-8.503581;-21.09177;-7.774963;-21.15042;-7.794731;-26.88758;-143.884
0.056932187;56932187;-1.671753;-8.549606;-21.09342;-7.880731;-21.15085;-7.85701;-26.85852;-143.7088
0.057285672;57285672;-1.676049;-8.616281;-21.099;-7.916739;-21.14941;-7.894634;-26.83559;-143.6012
0.057641351;57641351;-1.67426;-8.677867;-21.09357;-7.93981;-21.15041;-7.937621;-26.80952;-143.5065
0.057999239;57999239;-1.67549;-8.723477;-21.09548;-8.00418;-21.15087;-7.998074;-26.78194;-143.4384
0.058359349;58359349;-1.675404;-8.762958;-21.09135;-8.041591;-21.15167;-8.017657;-26.75347;-143.2701
0.058721695;58721695;-1.674592;-8.839743;-21.09123;-8.116973;-21.15187;-8.100916;-26.72461;-143.1311
0.059086291;59086291;-1.674353;-8.848897;-21.09542;-8.202107;-21.15224;-8.120899;-26.69177;-143.0251
0.05945315;59453150;-1.675055;-8.93063;-21.09619;-8.210806;-21.15077;-8.172127;-26.66937;-142.967
0.059822288;59822288;-1.67694;-8.952596;-21.10131;-8.295228;-21.15176;-8.218433;-26.63951;-142.7618
0.060193717;60193717;-1.678035;-9.005295;-21.10241;-8.311353;-21.15069;-8.285549;-26.61209;-142.6288
0.060567452;60567452;-1.6777;-9.105927;-21.09566;-8.322145;-21.15318;-8.319475;-26.58211;-142.4796
0.060943508;60943508;-1.678747;-9.151647;-21.09936;-8.368002;-21.15284;-8.375352;-26.54993;-142.4041
0.061321898;61321898;-1.679934;-9.223097;-21.10098;-8.560665;-21.15269;-8.422746;-26.52281;-142.3009
0.061702639;61702639;-1.679532;-9.275686;-21.10183;-8.55684;-21.15093;-8.498803;-26.49139;-142.2364
0.062085743;62085743;-1.675972;-9.31319;-21.09734;-8.559578;-21.15401;-8.525948;-26.46565;-142.1012
0.062471225;62471225;-1.676998;-9.371428;-21.09787;-8.607587;-21.15362;-8.611004;-26.439;-141.9577
0.062859101;62859101;-1.675235;-9.428414;-21.09626;-8.712136;-21.15235;-8.652806;-26.40314;-141.7977
0.063249386;63249386;-1.680684;-9.503016;-21.10372;-8.768681;-21.15004;-8.706502;-26.37328;-141.7593
0.063642093;63642093;-1.677133;-9.558647;-21.09968;-8.776089;-21.15489;-8.699319;-26.34664;-141.5598
0.064037239;64037239;-1.676863;-9.611859;-21.10397;-8.845671;-21.15418;-8.764865;-26.31247;-141.4995
0.064434838;64434838;-1.683728;-9.651417;-21.10651;-8.951283;-21.1519;-8.849361;-26.28547;-141.3524
0.064834906;64834906;-1.674606;-9.749447;-21.10535;-8.987113;-21.15535;-8.902443;-26.25605;-141.2699
0.065237458;65237458;-1.673841;-9.778498;-21.10297;-9.018886;-21.15421;-8.914293;-26.22298;-141.1621
0.065642509;65642509;-1.677227;-9.83969;-21.1097;-8.989754;-21.15261;-9.019348;-26.19233;-140.9649
0.066050075;66050075;-1.678061;-9.917343;-21.10622;-9.117469;-21.15354;-9.080829;-26.1608;-140.9339
0.066460172;66460172;-1.677461;-9.991304;-21.10466;-9.23936;-21.15476;-9.091207;-26.12454;-140.7979
0.066872815;66872815;-1.680778;-10.04575;-21.10822;-9.202584;-21.1531;-9.160716;-26.10233;-140.7376
0.06728802;67288020;-1.684995;-10.09832;-21.10694;-9.269166;-21.15287;-9.23669;-26.06861;-140.5576
0.067705803;67705803;-1.676192;-10.16453;-21.10192;-9.312811;-21.15295;-9.269705;-26.0396;-140.4925
0.06812618;68126180;-1.678499;-10.19645;-21.10776;-9.350848;-21.15197;-9.344862;-26.00407;-140.3602
0.068549167;68549167;-1.687775;-10.27787;-21.11581;-9.489961;-21.15236;-9.378243;-25.98219;-140.2207
0.06897478;68974780;-1.675563;-10.30576;-21.10642;-9.581562;-21.153;-9.429743;-25.94768;-140.1606
0.069403036;69403036;-1.677888;-10.42262;-21.11164;-9.60015;-21.15327;-9.498513;-25.91084;-140.0102
0.06983395;69833950;-1.684571;-10.51995;-21.11259;-9.58272;-21.1526;-9.538678;-25.87152;-139.9233
0.070267541;70267541;-1.679407;-10.51983;-21.10981;-9.702332;-21.15093;-9.605871;-25.84378;-139.8135
0.070703823;70703823;-1.681253;-10.62193;-21.11276;-9.785729;-21.152;-9.664748;-25.81577;-139.7304
0.071142814;71142814;-1.680656;-10.64812;-21.11016;-9.807748;-21.15373;-9.733932;-25.77719;-139.5479
0.071584531;71584531;-1.683211;-10.7377;-21.11419;-9.878551;-21.15433;-9.796507;-25.7471;-139.4655
0.072028991;72028991;-1.679918;-10.81587;-21.11343;-10.01573;-21.15094;-9.826711;-25.70825;-139.4112
0.07247621;72476210;-1.682464;-10.83982;-21.11259;-9.979057;-21.15214;-9.916661;-25.68222;-139.2728
0.072926205;72926205;-1.68242;-10.93156;-21.11646;-9.988372;-21.15219;-9.967622;-25.64275;-139.214
0.073378995;73378995;-1.681918;-10.98682;-21.11687;-10.15692;-21.15172;-10.01543;-25.61674;-139.1228
0.073834596;73834596;-1.681349;-11.09565;-21.12172;-10.22196;-21.15307;-10.09541;-25.57909;-139.0372
0.074293026;74293026;-1.683594;-11.14457;-21.1149;-10.28553;-21.14978;-10.16782;-25.5396;-138.9011
0.074754302;74754302;-1.678544;-11.19883;-21.11449;-10.27525;-21.15228;-10.24562;-25.51126;-138.8259
0.075218442;75218442;-1.682954;-11.21481;-21.11559;-10.40349;-21.15478;-10.31792;-25.47157;-138.7538
0.075685464;75685464;-1.682206;-11.35901;-21.12364;-10.38822;-21.1539;-10.32786;-25.43733;-138.6438
0.076155386;76155386;-1.680776;-11.43499;-21.11795;-10.53071;-21.15155;-10.41932;-25.40309;-138.5238
